CDB,8/10/14,00:25:00,36.61,50.05,15.10,15.65,99.91,32.61,1.13,0,0,0,0,NULL
CDB,8/10/14,00:26:00,29.57,50.99,14.25,13.55,85.13,34.48,1.14,0,0,0,0,NULL
CDB,8/10/14,00:27:00,30.05,50.95,16.26,13.98,77.38,29.66,1.13,0,0,0,0,NULL
CDB,8/10/14,00:28:00,34.46,53.91,15.55,14.33,83.85,27.84,1.13,0,0,0,0,NULL
CDB,8/10/14,00:29:00,37.50,45.96,13.20,14.97,80.51,28.15,1.13,0,0,0,0,NULL
CDB,8/10/14,00:30:00,31.39,49.38,12.50,13.68,97.78,29.66,1.13,0,0,0,0,NULL
CDB,8/10/14,00:31:00,36.77,49.34,15.54,14.40,89.97,26.67,1.14,0,0,0,0,NULL
CDB,8/10/14,00:32:00,38.63,46.84,16.27,13.86,97.45,30.82,1.14,0,0,0,0,NULL
CDB,8/10/14,00:33:00,30.65,44.81,16.43,13.81,90.49,26.93,1.14,0,0,0,0,NULL
CDB,8/10/14,00:34:00,31.83,54.19,12.44,12.43,99.83,32.08,1.13,0,0,0,0,NULL
CDB,8/10/14,00:35:00,32.09,52.14,16.12,14.06,77.36,25.75,1.14,0,0,0,0,NULL
CDB,8/10/14,00:36:00,33.01,45.25,12.75,12.35,94.01,25.77,1.14,0,0,0,0,NULL
CDB,8/10/14,00:37:00,33.68,51.11,13.02,13.90,91.53,28.43,1.14,0,0,0,0,NULL
CDB,8/10/14,00:38:00,32.56,47.15,14.56,13.30,90.87,25.43,1.14,0,0,0,0,NULL
CDB,8/10/14,00:39:00,32.07,42.71,13.70,12.73,100.32,25.77,1.13,0,0,0,0,NULL
CDB,8/10/14,00:40:00,32.08,47.06,12.55,14.54,98.76,34.17,1.13,0,0,0,0,NULL
CDB,8/10/14,00:41:00,29.68,53.91,14.97,12.02,102.74,30.55,1.14,0,0,0,0,NULL
CDB,8/10/14,00:42:00,32.11,45.53,14.39,15.34,104.89,31.16,1.14,0,0,0,0,NULL
CDB,8/10/14,00:43:00,29.97,45.04,12.90,14.09,95.87,30.26,1.13,0,0,0,0,NULL
CDB,8/10/14,00:44:00,37.56,49.88,15.76,13.08,98.94,30.54,1.13,0,0,0,0,NULL
CDB,8/10/14,00:45:00,35.66,47.40,12.88,13.35,96.41,27.55,1.13,0,0,0,0,NULL
CDB,8/10/14,00:46:00,30.59,46.43,12.72,15.25,104.18,33.30,1.14,0,0,0,0,NULL
CDB,8/10/14,00:47:00,32.48,43.93,13.15,15.59,98.82,25.72,1.14,0,0,0,0,NULL
CDB,8/10/14,00:48:00,35.94,43.41,13.13,15.46,104.75,32.34,1.14,0,0,0,0,NULL
CDB,8/10/14,00:49:00,35.25,50.71,13.71,15.31,94.63,31.74,1.14,0,0,0,0,NULL
CDB,8/10/14,00:50:00,34.80,52.63,15.13,15.57,91.09,33.79,1.14,0,0,0,0,NULL
CDB,8/10/14,00:51:00,33.22,53.08,13.89,14.33,98.96,29.67,1.14,0,0,0,0,NULL
CDB,8/10/14,00:52:00,28.42,51.62,13.04,12.80,95.41,30.19,1.13,0,0,0,0,NULL
CDB,8/10/14,00:53:00,35.94,53.53,15.62,12.54,99.50,29.27,1.13,0,0,0,0,NULL
CDB,8/10/14,00:54:00,37.01,50.59,15.18,14.59,109.35,32.98,1.13,0,0,0,0,NULL
CDB,8/10/14,00:55:00,30.55,55.90,15.88,14.00,96.18,26.97,1.13,0,0,0,0,NULL
CDB,8/10/14,00:56:00,34.23,52.48,16.15,14.66,92.58,27.85,1.13,0,0,0,0,NULL
CDB,8/10/14,00:57:00,32.34,42.26,14.81,12.74,101.54,32.35,1.14,0,0,0,0,NULL
CDB,8/10/14,00:58:00,35.21,41.73,12.13,15.39,97.93,32.28,1.14,0,0,0,0,NULL
CDB,8/10/14,00:59:00,29.55,49.48,14.56,13.26,84.58,26.94,1.13,0,0,0,0,NULL
CDB,8/10/14,01:00:00,30.56,54.77,12.30,12.02,111.12,26.66,1.13,0,0,0,0,NULL
CDB,8/10/14,01:01:24,29.65,44.51,15.97,12.18,109.57,26.31,1.14,0,0,0,0,NULL
CDB,8/10/14,01:02:24,35.17,49.36,15.12,12.47,98.09,33.82,1.14,0,0,0,0,NULL
CDB,8/10/14,01:03:24,30.54,55.08,14.68,15.26,102.28,27.28,1.14,0,0,0,0,NULL
CDB,8/10/14,01:04:24,30.01,43.00,14.55,12.42,85.79,33.56,1.14,0,0,0,0,NULL
CDB,8/10/14,01:05:24,37.10,45.87,15.41,13.90,108.75,28.55,1.14,0,0,0,0,NULL
CDB,8/10/14,01:06:24,36.98,49.19,13.57,13.37,84.25,26.11,1.13,0,0,0,0,NULL
CDB,8/10/14,01:07:24,37.59,47.71,15.14,13.36,87.45,26.04,1.14,0,0,0,0,NULL
CDB,8/10/14,01:08:24,30.96,51.01,14.81,11.47,96.65,29.36,1.13,0,0,0,0,NULL
CDB,8/10/14,01:09:24,34.84,46.69,12.88,12.04,98.90,28.73,1.14,0,0,0,0,NULL
CDB,8/10/14,01:10:24,30.07,46.67,13.31,14.05,87.13,26.36,1.13,0,0,0,0,NULL
CDB,8/10/14,01:11:24,31.47,54.30,12.58,12.97,107.45,33.82,1.14,0,0,0,0,NULL
CDB,8/10/14,01:12:24,31.94,44.62,13.00,11.63,90.60,29.35,1.13,0,0,0,0,NULL
CDB,8/10/14,01:13:24,34.07,51.79,12.04,14.10,86.80,30.85,1.14,0,0,0,0,NULL
CDB,8/10/14,01:14:24,37.26,46.48,14.31,13.53,100.18,27.88,1.14,0,0,0,0,NULL
CDB,8/10/14,01:15:24,34.08,52.17,12.58,12.34,88.25,26.36,1.14,0,0,0,0,NULL
CDB,8/10/14,01:16:24,33.03,49.28,14.44,14.63,86.45,27.57,1.14,0,0,0,0,NULL
CDB,8/10/14,01:17:24,31.89,50.65,12.45,11.48,117.25,33.85,1.14,0,0,0,0,NULL
CDB,8/10/14,01:18:24,29.59,52.54,13.02,12.74,100.18,28.13,1.14,0,0,0,0,NULL
CDB,8/10/14,01:19:24,33.53,52.05,15.40,12.25,115.79,30.52,1.14,0,0,0,0,NULL
CDB,8/10/14,01:20:24,32.52,47.71,15.30,13.55,100.68,28.74,1.14,0,0,0,0,NULL
CDB,8/10/14,01:21:24,35.66,42.96,16.26,11.41,111.23,29.61,1.14,0,0,0,0,NULL
CDB,8/10/14,01:22:24,37.91,44.83,15.28,13.54,118.74,28.39,1.13,0,0,0,0,NULL
CDB,8/10/14,01:23:24,29.32,41.46,14.15,14.16,108.68,29.95,1.14,0,0,0,0,NULL
CDB,8/10/14,01:24:24,32.94,53.82,12.03,13.42,104.80,29.61,1.14,0,0,0,0,NULL
CDB,8/10/14,01:25:24,28.81,47.63,14.14,12.84,113.38,31.69,1.14,0,0,0,0,NULL
CDB,8/10/14,01:26:24,35.35,52.34,15.67,12.56,114.70,29.31,1.14,0,0,0,0,NULL
CDB,8/10/14,01:27:24,36.21,53.73,14.99,13.45,114.98,28.47,1.14,0,0,0,0,NULL
CDB,8/10/14,01:28:24,37.98,47.99,12.95,13.21,105.84,32.04,1.14,0,0,0,0,NULL
CDB,8/10/14,01:29:24,32.25,47.45,16.01,14.52,105.05,34.43,1.14,0,0,0,0,NULL
CDB,8/10/14,01:30:24,37.29,47.92,15.60,12.15,92.66,34.13,1.14,0,0,0,0,NULL
CDB,8/10/14,01:31:24,38.66,54.50,12.47,13.73,92.89,29.67,1.13,0,0,0,0,NULL
CDB,8/10/14,01:32:24,34.05,52.07,13.72,12.53,100.53,30.21,1.14,0,0,0,0,NULL
CDB,8/10/14,01:33:24,36.80,42.58,16.01,13.89,100.77,29.97,1.14,0,0,0,0,NULL
CDB,8/10/14,01:34:24,37.10,54.37,14.61,14.92,96.76,26.34,1.14,0,0,0,0,NULL
CDB,8/10/14,01:35:24,31.65,47.29,13.60,11.71,119.37,25.48,1.13,0,0,0,0,NULL
CDB,8/10/14,01:36:24,28.58,53.40,14.43,13.98,104.70,34.44,1.13,0,0,0,0,NULL
CDB,8/10/14,01:37:24,30.76,46.30,14.55,13.28,112.46,31.38,1.13,0,0,0,0,NULL
CDB,8/10/14,01:38:24,32.07,50.06,15.62,15.14,99.84,34.44,1.14,0,0,0,0,NULL
CDB,8/10/14,01:39:24,30.86,51.48,13.06,14.59,110.84,29.66,1.13,0,0,0,0,NULL
CDB,8/10/14,01:40:24,32.05,48.16,13.90,13.64,92.77,26.93,1.13,0,0,0,0,NULL
CDB,8/10/14,01:41:24,31.52,47.67,11.76,12.83,100.55,30.22,1.14,0,0,0,0,NULL
CDB,8/10/14,01:42:24,28.76,50.05,12.69,12.81,119.22,26.66,1.14,0,0,0,0,NULL
CDB,8/10/14,01:43:24,37.86,41.04,11.70,11.40,94.51,32.65,1.13,0,0,0,0,NULL
CDB,8/10/14,01:44:24,35.99,53.77,14.35,14.37,111.07,32.92,1.13,0,0,0,0,NULL
CDB,8/10/14,01:45:24,30.52,49.49,12.26,13.38,98.23,29.94,1.14,0,0,0,0,NULL
CDB,8/10/14,01:46:24,35.09,50.90,13.10,12.60,122.53,29.04,1.14,0,0,0,0,NULL
CDB,8/10/14,01:47:24,35.37,44.76,15.02,14.15,116.23,29.90,1.14,0,0,0,0,NULL
CDB,8/10/14,01:48:24,31.98,47.51,14.82,14.44,118.70,32.65,1.13,0,0,0,0,NULL
CDB,8/10/14,01:49:24,32.02,49.85,13.72,14.96,93.64,25.43,1.14,0,0,0,0,NULL
CDB,8/10/14,01:50:24,32.78,46.54,12.91,11.54,126.98,29.89,1.14,0,0,0,0,NULL
CDB,8/10/14,01:51:24,36.68,46.97,15.74,14.89,99.60,26.95,1.14,0,0,0,0,NULL
CDB,8/10/14,01:52:24,30.21,52.10,12.03,11.55,109.82,29.59,1.14,0,0,0,0,NULL
CDB,8/10/14,01:53:24,34.72,45.94,14.36,11.21,94.50,30.54,1.14,0,0,0,0,NULL
CDB,8/10/14,01:54:24,31.33,46.85,15.34,15.04,119.24,30.52,1.14,0,0,0,0,NULL
CDB,8/10/14,01:55:24,31.32,44.95,12.70,11.73,122.86,30.23,1.14,0,0,0,0,NULL
CDB,8/10/14,01:56:24,34.87,44.93,14.88,13.65,106.35,26.62,1.14,0,0,0,0,NULL
CDB,8/10/14,01:57:24,28.88,50.48,15.72,13.11,111.08,29.36,1.14,0,0,0,0,NULL
CDB,8/10/14,01:58:24,31.19,50.49,14.50,14.67,129.33,26.97,1.14,0,0,0,0,NULL
CDB,8/10/14,01:59:24,37.74,51.85,13.66,11.69,107.07,32.01,1.14,0,0,0,0,NULL
CDB,8/10/14,02:00:24,29.46,40.17,13.62,12.35,101.66,32.34,1.14,0,0,0,0,NULL
CDB,8/10/14,02:01:48,34.11,43.87,12.48,11.13,100.85,28.08,1.14,0,0,0,0,NULL
CDB,8/10/14,02:02:48,28.84,50.37,13.30,11.38,115.84,31.47,1.14,0,0,0,0,NULL
CDB,8/10/14,02:03:48,35.56,41.02,12.32,11.88,125.21,29.37,1.14,0,0,0,0,NULL
CDB,8/10/14,02:04:48,36.18,47.97,11.69,12.30,126.63,26.34,1.14,0,0,0,0,NULL
CDB,8/10/14,02:05:48,35.27,48.85,13.96,14.60,118.90,29.38,1.14,0,0,0,0,NULL
CDB,8/10/14,02:06:48,33.45,42.75,11.94,12.96,129.49,25.76,1.14,0,0,0,0,NULL
CDB,8/10/14,02:07:48,38.24,47.34,15.22,13.57,109.10,30.56,1.13,0,0,0,0,NULL
CDB,8/10/14,02:08:48,33.42,40.83,13.98,13.43,120.84,32.05,1.14,0,0,0,0,NULL
CDB,8/10/14,02:09:48,30.28,39.85,14.63,11.90,115.35,28.17,1.14,0,0,0,0,NULL
CDB,8/10/14,02:10:48,35.28,41.22,15.02,13.18,109.82,30.85,1.14,0,0,0,0,NULL
CDB,8/10/14,02:11:48,33.84,46.76,11.95,11.90,115.85,29.29,1.14,0,0,0,0,NULL
CDB,8/10/14,02:12:48,33.25,47.65,14.79,14.09,132.35,33.32,1.14,0,0,0,0,NULL
CDB,8/10/14,02:13:48,28.85,42.99,13.70,12.44,105.89,29.67,1.14,0,0,0,0,NULL
CDB,8/10/14,02:14:48,29.28,46.21,13.41,12.93,121.27,31.43,1.14,0,0,0,0,NULL
CDB,8/10/14,02:15:48,29.44,51.25,14.49,11.99,107.51,27.84,1.14,0,0,0,0,NULL
CDB,8/10/14,02:16:48,37.37,41.51,12.06,12.52,99.54,32.03,1.14,0,0,0,0,NULL
CDB,8/10/14,02:17:48,31.14,52.60,13.02,14.32,126.76,34.19,1.14,0,0,0,0,NULL
CDB,8/10/14,02:18:48,38.04,41.46,12.17,12.93,135.26,29.02,1.14,0,0,0,0,NULL
CDB,8/10/14,02:19:48,36.03,44.22,14.93,14.75,133.19,27.23,1.14,0,0,0,0,NULL
CDB,8/10/14,02:20:48,28.36,52.89,15.45,11.61,106.31,25.42,1.14,0,0,0,0,NULL
CDB,8/10/14,02:21:48,33.74,40.47,15.46,11.52,126.66,28.73,1.14,0,0,0,0,NULL
CDB,8/10/14,02:22:48,33.13,52.85,12.32,12.77,130.49,31.75,1.14,0,0,0,0,NULL
CDB,8/10/14,02:23:48,34.38,44.08,14.22,12.79,129.58,26.92,1.14,0,0,0,0,NULL
CDB,8/10/14,02:24:48,32.17,44.52,12.89,11.24,117.94,33.87,1.14,0,0,0,0,NULL
CDB,8/10/14,02:25:48,28.81,44.07,13.55,14.43,112.22,31.72,1.14,0,0,0,0,NULL
CDB,8/10/14,02:26:48,37.12,38.99,11.76,11.83,110.06,31.97,1.14,0,0,0,0,NULL
CDB,8/10/14,02:27:48,29.79,40.81,13.79,12.36,125.87,25.42,1.14,0,0,0,0,NULL
CDB,8/10/14,02:28:48,36.64,49.08,13.76,13.40,117.73,34.44,1.14,0,0,0,0,NULL
CDB,8/10/14,02:29:48,30.27,42.16,13.39,13.02,137.23,26.64,1.14,0,0,0,0,NULL
CDB,8/10/14,02:30:48,31.86,45.33,13.65,11.97,114.60,31.46,1.14,0,0,0,0,NULL
CDB,8/10/14,02:31:48,36.70,41.19,14.83,11.22,119.67,29.67,1.14,0,0,0,0,NULL
CDB,8/10/14,02:32:48,30.75,50.26,13.73,13.00,125.98,30.84,1.14,0,0,0,0,NULL
CDB,8/10/14,02:33:48,34.17,43.40,12.18,12.86,123.81,30.79,1.14,0,0,0,0,NULL
CDB,8/10/14,02:34:48,33.27,38.80,14.53,13.86,116.76,29.92,1.14,0,0,0,0,NULL
CDB,8/10/14,02:35:48,36.70,50.20,12.27,12.96,126.76,25.46,1.14,0,0,0,0,NULL
CDB,8/10/14,02:36:48,29.82,43.85,11.71,14.11,116.02,32.65,1.14,0,0,0,0,NULL
CDB,8/10/14,02:37:48,35.76,47.53,15.44,12.87,127.28,27.85,1.14,0,0,0,0,NULL
CDB,8/10/14,02:38:48,38.58,42.98,13.99,13.55,138.57,33.80,1.14,0,0,0,0,NULL
CDB,8/10/14,02:39:48,28.32,41.66,14.76,10.95,113.05,33.80,1.14,0,0,0,0,NULL
CDB,8/10/14,02:40:48,36.13,51.23,12.02,12.74,112.05,28.74,1.14,0,0,0,0,NULL
CDB,8/10/14,02:41:48,30.14,50.80,12.82,13.56,117.21,31.17,1.14,0,0,0,0,NULL
CDB,8/10/14,02:42:48,30.90,45.75,14.60,10.90,140.94,32.67,1.14,0,0,0,0,NULL
CDB,8/10/14,02:43:48,33.98,50.78,11.29,11.61,110.25,33.52,1.14,0,0,0,0,NULL
CDB,8/10/14,02:44:48,37.53,44.81,13.75,11.26,119.16,28.70,1.14,0,0,0,0,NULL
CDB,8/10/14,02:45:48,32.08,40.22,11.74,12.55,123.14,25.77,1.14,0,0,0,0,NULL
CDB,8/10/14,02:46:48,32.70,48.01,15.12,13.06,137.09,32.01,1.14,0,0,0,0,NULL
CDB,8/10/14,02:47:48,37.65,46.62,14.01,11.85,124.87,27.54,1.14,0,0,0,0,NULL
CDB,8/10/14,02:48:48,36.21,45.73,11.04,10.96,130.12,26.64,1.13,0,0,0,0,NULL
CDB,8/10/14,02:49:48,35.33,45.26,11.49,13.31,126.62,32.90,1.14,0,0,0,0,NULL
CDB,8/10/14,02:50:48,37.26,47.09,11.76,13.78,121.85,34.33,1.14,0,0,0,0,NULL
CDB,8/10/14,02:51:48,34.13,43.43,13.21,11.58,122.09,26.30,1.14,0,0,0,0,NULL
CDB,8/10/14,02:52:48,37.89,49.86,11.07,13.70,124.85,33.51,1.14,0,0,0,0,NULL
CDB,8/10/14,02:53:48,29.91,49.40,12.11,11.64,121.31,26.34,1.14,0,0,0,0,NULL
CDB,8/10/14,02:54:48,36.05,44.35,12.72,11.94,111.42,32.06,1.14,0,0,0,0,NULL
CDB,8/10/14,02:55:48,35.03,40.68,13.05,13.45,126.86,27.27,1.14,0,0,0,0,NULL
CDB,8/10/14,02:56:48,36.36,52.58,12.87,12.60,124.56,27.21,1.13,0,0,0,0,NULL
CDB,8/10/14,02:57:48,35.96,42.03,13.09,11.91,123.53,32.63,1.14,0,0,0,0,NULL
CDB,8/10/14,02:58:48,33.43,43.41,11.88,13.78,119.94,29.96,1.13,0,0,0,0,NULL
CDB,8/10/14,02:59:48,30.25,43.39,10.84,12.05,130.41,31.13,1.14,0,0,0,0,NULL
CDB,8/10/14,03:00:48,32.69,40.17,12.90,11.51,128.09,25.40,1.13,0,0,0,0,NULL
CDB,8/10/14,03:02:12,35.81,51.56,13.41,10.10,116.87,27.83,1.13,0,0,0,0,NULL
CDB,8/10/14,03:03:12,38.18,45.13,13.91,13.40,140.26,26.65,1.13,0,0,0,0,NULL
CDB,8/10/14,03:04:12,35.55,51.95,11.38,12.24,130.22,25.76,1.13,0,0,0,0,NULL
CDB,8/10/14,03:05:12,37.37,44.64,12.47,11.84,113.67,26.30,1.14,0,0,0,0,NULL
CDB,8/10/14,03:06:12,35.57,41.90,12.46,10.80,122.95,29.02,1.14,0,0,0,0,NULL
CDB,8/10/14,03:07:12,37.62,40.06,11.07,10.65,120.59,30.24,1.13,0,0,0,0,NULL
CDB,8/10/14,03:08:12,28.43,38.68,11.40,11.48,126.01,26.29,1.14,0,0,0,0,NULL
CDB,8/10/14,03:09:12,35.97,46.37,12.14,12.51,136.67,29.58,1.14,0,0,0,0,NULL
CDB,8/10/14,03:10:12,32.97,52.23,9.97,9.83,129.10,32.05,1.14,0,0,0,0,NULL
CDB,8/10/14,03:11:12,37.01,42.70,12.19,12.61,112.36,26.30,1.13,0,0,0,0,NULL
CDB,8/10/14,03:12:12,29.90,44.50,9.98,11.72,132.20,31.77,1.14,0,0,0,0,NULL
CDB,8/10/14,03:13:12,37.64,47.66,11.52,11.60,127.21,26.59,1.14,0,0,0,0,NULL
CDB,8/10/14,03:14:12,29.90,38.55,10.13,12.02,149.77,32.07,1.14,0,0,0,0,NULL
CDB,8/10/14,03:15:12,28.54,51.66,10.34,11.72,129.00,27.83,1.14,0,0,0,0,NULL
CDB,8/10/14,03:16:12,30.67,40.76,10.67,9.59,137.16,33.22,1.14,0,0,0,0,NULL
CDB,8/10/14,03:17:12,37.67,47.99,12.67,11.28,118.91,31.10,1.14,0,0,0,0,NULL
CDB,8/10/14,03:18:12,31.18,39.35,10.57,9.21,113.84,28.46,1.14,0,0,0,0,NULL
CDB,8/10/14,03:19:12,37.83,40.63,12.93,12.14,122.00,32.65,1.14,0,0,0,0,NULL
CDB,8/10/14,03:20:12,28.05,38.80,12.38,10.01,124.88,25.71,1.14,0,0,0,0,NULL
CDB,8/10/14,03:21:12,30.01,39.67,11.66,11.58,133.10,25.71,1.14,0,0,0,0,NULL
CDB,8/10/14,03:22:12,28.45,50.90,9.88,11.34,125.34,34.45,1.13,0,0,0,0,NULL
CDB,8/10/14,03:23:12,30.65,51.33,12.46,10.58,126.91,27.81,1.13,0,0,0,0,NULL
CDB,8/10/14,03:24:12,27.97,51.73,10.89,11.69,145.87,25.47,1.14,0,0,0,0,NULL
CDB,8/10/14,03:25:12,34.12,49.42,11.22,11.96,131.39,26.91,1.14,0,0,0,0,NULL
CDB,8/10/14,03:26:12,32.78,44.47,9.28,9.49,141.04,33.52,1.13,0,0,0,0,NULL
CDB,8/10/14,03:27:12,35.88,46.69,11.85,11.06,141.29,31.76,1.14,0,0,0,0,NULL
CDB,8/10/14,03:28:12,34.25,42.63,11.56,11.14,144.24,30.54,1.13,0,0,0,0,NULL
CDB,8/10/14,03:29:12,34.86,43.49,10.64,11.01,135.05,33.80,1.14,0,0,0,0,NULL
CDB,8/10/14,03:30:12,34.79,43.43,10.76,10.10,115.00,33.52,1.14,0,0,0,0,NULL
CDB,8/10/14,03:31:12,33.87,43.42,10.00,8.84,131.46,32.61,1.14,0,0,0,0,NULL
CDB,8/10/14,03:32:12,35.20,42.03,10.05,8.77,139.84,29.30,1.14,0,0,0,0,NULL
CDB,8/10/14,03:33:12,33.13,47.38,11.03,10.17,131.94,28.40,1.14,0,0,0,0,NULL
CDB,8/10/14,03:34:12,32.82,46.94,9.44,8.88,125.36,33.52,1.13,0,0,0,0,NULL
CDB,8/10/14,03:35:12,32.50,46.00,9.22,10.56,136.50,28.99,1.13,0,0,0,0,NULL
CDB,8/10/14,03:36:12,32.97,41.06,11.26,10.88,117.61,30.50,1.14,0,0,0,0,NULL
CDB,8/10/14,03:37:12,32.80,48.16,9.60,8.62,143.84,31.98,1.14,0,0,0,0,NULL
CDB,8/10/14,03:38:12,31.99,44.13,9.86,9.65,120.76,28.11,1.14,0,0,0,0,NULL
CDB,8/10/14,03:39:12,35.68,44.99,9.14,10.86,152.59,33.76,1.14,0,0,0,0,NULL
CDB,8/10/14,03:40:12,34.68,41.43,10.68,8.94,147.35,33.22,1.14,0,0,0,0,NULL
CDB,8/10/14,03:41:12,37.43,50.32,11.02,8.69,144.86,27.23,1.14,0,0,0,0,NULL
CDB,8/10/14,03:42:12,37.21,45.86,11.19,9.01,129.91,32.88,1.14,0,0,0,0,NULL
CDB,8/10/14,03:43:12,32.85,39.13,9.07,10.49,142.59,28.16,1.14,0,0,0,0,NULL
CDB,8/10/14,03:44:12,36.77,42.23,11.08,10.26,141.45,26.62,1.14,0,0,0,0,NULL
CDB,8/10/14,03:45:12,32.03,47.98,8.47,9.70,130.58,26.31,1.14,0,0,0,0,NULL
CDB,8/10/14,03:46:12,28.78,40.86,9.41,8.16,151.68,26.92,1.14,0,0,0,0,NULL
CDB,8/10/14,03:47:12,27.55,38.18,9.22,9.05,135.22,32.87,1.14,0,0,0,0,NULL
CDB,8/10/14,03:48:12,32.52,37.71,11.09,8.34,118.69,25.74,1.14,0,0,0,0,NULL
CDB,8/10/14,03:49:12,31.23,50.13,10.24,9.77,121.70,31.40,1.14,0,0,0,0,NULL
CDB,8/10/14,03:50:12,35.18,44.77,10.25,8.53,127.51,31.10,1.14,0,0,0,0,NULL
CDB,8/10/14,03:51:12,37.57,37.70,10.92,8.33,123.52,33.47,1.14,0,0,0,0,NULL
CDB,8/10/14,03:52:12,27.65,47.88,8.96,8.46,140.60,28.41,1.14,0,0,0,0,NULL
CDB,8/10/14,03:53:12,32.18,43.41,9.21,8.90,119.71,29.63,1.14,0,0,0,0,NULL
CDB,8/10/14,03:54:12,30.79,50.00,9.48,9.52,160.83,26.02,1.14,0,0,0,0,NULL
CDB,8/10/14,03:55:12,30.96,38.51,8.51,8.95,145.56,31.12,1.14,0,0,0,0,NULL
CDB,8/10/14,03:56:12,33.16,45.98,8.27,8.93,158.55,32.62,1.14,0,0,0,0,NULL
CDB,8/10/14,03:57:12,34.69,49.93,10.58,10.20,154.56,29.95,1.14,0,0,0,0,NULL
CDB,8/10/14,03:58:12,29.57,49.49,10.16,9.83,147.72,30.52,1.14,0,0,0,0,NULL
CDB,8/10/14,03:59:12,34.04,50.81,10.22,7.89,138.01,30.84,1.14,0,0,0,0,NULL
CDB,8/10/14,04:00:12,32.75,44.17,8.82,9.06,145.37,34.13,1.14,0,0,0,0,NULL
CDB,8/10/14,04:01:12,32.12,48.96,10.15,9.24,128.48,25.74,1.14,0,0,0,0,NULL
CDB,8/10/14,04:02:36,35.42,39.24,8.35,9.53,127.36,32.32,1.14,0,0,0,0,NULL
CDB,8/10/14,04:03:36,32.50,47.14,8.84,8.70,147.63,31.09,1.14,0,0,0,0,NULL
CDB,8/10/14,04:04:36,33.65,44.92,8.93,8.54,157.93,34.40,1.14,0,0,0,0,NULL
CDB,8/10/14,04:05:36,35.84,40.45,9.56,8.21,130.87,32.31,1.14,0,0,0,0,NULL
CDB,8/10/14,04:06:36,36.60,38.69,8.13,7.17,146.93,33.52,1.14,0,0,0,0,NULL
CDB,8/10/14,04:07:36,30.11,45.26,8.93,7.70,164.49,30.86,1.14,0,0,0,0,NULL
CDB,8/10/14,04:08:36,34.64,45.64,9.27,7.58,134.40,30.79,1.14,0,0,0,0,NULL
CDB,8/10/14,04:09:36,35.00,44.30,9.69,7.40,166.49,32.36,1.14,0,0,0,0,NULL
CDB,8/10/14,04:10:36,32.54,43.85,8.02,8.05,126.15,30.48,1.14,0,0,0,0,NULL
CDB,8/10/14,04:11:36,27.45,43.39,8.33,8.27,151.05,32.60,1.14,0,0,0,0,NULL
